filename,dataset,gender_pred,gender,dominant_emotion,gender_emotion_class,angry,disgust,fear,happy,sad,surprise,neutral,face_x,face_y,face_w,face_h,face_area,face_aspect_ratio,brightness,sharpness,valence,arousal
face_S065_002_00000022.png,train,"{'Woman': 96.73768281936646, 'Man': 3.2623134553432465}",Woman,fear,fear_Woman,0.4525077529251575,3.3230019624852503e-06,84.91603732,0.029445393,0.031263911,14.537714421749117,0.033028546,5,0,38,47,1786.0,0.81,126.36002239641655,1691.4886058544182,-0.539443522,0.8989743024030983
face_S046_003_00000015.png,train,"{'Woman': 99.84570741653442, 'Man': 0.1542957266792655}",Woman,neutral,neutral_Woman,0.009743775,5.311961217557837e-05,0.04585709,19.08067316,0.047544556,0.4083104897290468,80.40782213,4,0,40,47,1880.0,0.85,191.93617021276592,3730.0181077410593,0.1535087393723055,0.1187923914994874
face_S125_006_00000021.png,train,"{'Woman': 99.99957084655762, 'Man': 0.0004284117039787816}",Woman,happy,happy_Woman,7.264130008610714e-09,2.344292034251916e-18,4.066383930481448e-09,99.94471072821084,1.308203845511068e-07,0.022220271,0.033068347,4,1,39,46,1794.0,0.85,142.23801560758082,2699.967430453798,0.7996465698715509,0.5998682503614842
face_S119_003_00000023.png,train,"{'Woman': 2.431122399866581, 'Man': 97.56887555122375}",Man,fear,fear_Man,9.989277273,0.1692522084340453,48.47374856472016,8.870001137256622,23.02759289741516,3.629716113209725,5.840413644909859,3,1,39,46,1794.0,0.85,82.86176142697882,1013.3267577792442,-0.508998554,0.6719944344862456
face_S054_002_00000015.png,train,"{'Woman': 0.00686909188516438, 'Man': 99.99313354492188}",Man,sad,sad_Man,0.6336333607812739,3.664261820883261e-09,24.21546424719478,0.000296271,52.75526957245288,0.000104325,22.395232164575585,3,0,42,47,1974.0,0.89,161.95390070921985,1964.483976856172,-0.595983053,0.3812767706091614
face_S502_004_00000050.png,train,"{'Woman': 0.02391815185547, 'Man': 99.97608184814453}",Man,neutral,neutral_Man,5.096183344721794,0.025379891,24.28956627845764,0.029691067,18.01210045814514,0.7609337102621794,51.78614258766174,4,1,39,46,1794.0,0.85,120.1025641025641,1243.6322735639296,-0.346668076,0.3205653224232743
face_S504_004_00000013.png,train,"{'Woman': 0.12270467123016715, 'Man': 99.8772919178009}",Man,surprise,surprise_Man,20.90902179479599,0.2834188984706998,20.23652195930481,0.018860865,2.9288602992892265,53.38805317878723,2.2352637723088264,3,1,40,46,1840.0,0.87,92.61521739130434,1732.0921783435729,-0.099447102,0.8402101847280431
face_S011_003_00000013.png,train,"{'Woman': 93.74183416366577, 'Man': 6.2581658363342285}",Woman,neutral,neutral_Woman,0.003029083,2.037880498031996e-10,0.052837393,0.034507891,47.6021409,3.574382390070241e-06,52.307480573654175,5,3,37,44,1628.0,0.84,93.17813267813268,1611.481945,-0.380932117,0.1435132722614771
face_S102_003_00000015.png,train,"{'Woman': 28.629544377326965, 'Man': 71.37045860290527}",Man,fear,fear_Man,32.40651786327362,0.2992764348164201,35.90478301048279,4.638290032744408,26.274704933166504,0.4706337582319975,0.005792304,5,0,38,47,1786.0,0.81,98.80795072788354,1161.2721528273282,-0.65118356,0.6947811425533806
face_S125_006_00000020.png,train,"{'Woman': 99.99798536300659, 'Man': 0.002011305514315609}",Woman,happy,happy_Woman,2.147251911766658e-09,1.3769024489982769e-19,2.439427275395246e-10,99.96833801646972,2.9170767876576962e-08,0.01417945,0.017477953,4,1,39,46,1794.0,0.85,147.68506131549609,2570.764788,0.7998034580677225,0.5999376705490773
face_S046_003_00000014.png,train,"{'Woman': 99.53650236129761, 'Man': 0.4634941928088665}",Woman,neutral,neutral_Woman,0.024770093,0.000110899,0.1529277535155415,23.761901259422302,0.075263553,0.8527669124305248,75.13225674629211,3,0,42,47,1974.0,0.89,189.3110435663627,3599.430968599904,0.1916596243153114,0.15204717
face_S132_003_00000022.png,train,"{'Woman': 3.888550028204918, 'Man': 96.11144661903381}",Man,sad,sad_Man,16.336870193481445,0.052636006,9.458614885807036,3.4870456904172897,69.91133689880371,0.077962835,0.6755391601473093,5,1,39,46,1794.0,0.85,120.68227424749163,1623.451355,-0.71196665,0.4474436005338754
face_S074_001_00000020.png,train,"{'Woman': 99.997079372406, 'Man': 0.0029147689929232}",Woman,angry,angry_Woman,67.91791319847107,0.000525369,4.484810307621956,0.1171275041997432,1.2499963864684105,13.786597549915314,12.443029135465622,6,1,35,46,1610.0,0.76,177.98260869565215,3468.4190409320627,-0.46073878,0.7122413612444476
face_S032_004_00000014.png,train,"{'Woman': 97.70581722259521, 'Man': 2.294183522462845}",Woman,neutral,neutral_Woman,22.12535143,0.000484839,2.926458045840264,0.7242769934237003,15.424837172031404,0.006894171,58.79170298576355,4,0,40,47,1880.0,0.85,155.9595744680851,2243.4263781688546,-0.292942464,0.2540255647408618
face_S138_001_00000012.png,train,"{'Woman': 99.99709129333496, 'Man': 0.002905818291765172}",Woman,sad,sad_Woman,7.920959318933447,0.2587304371956251,15.43634327866693,0.7866822652031341,47.48195991,0.8726362659118334,27.24269195,5,1,40,46,1840.0,0.87,155.72228260869565,2465.459496396503,-0.535125159,0.3586081036804903
face_S119_003_00000022.png,train,"{'Woman': 0.48213363625109196, 'Man': 99.51786994934082}",Man,neutral,neutral_Man,10.559061169624329,0.3445761976763606,34.29633975028992,0.1504291431047022,17.045465111732483,0.3126922063529491,37.29143440723419,4,2,38,45,1710.0,0.84,85.03859649122808,989.9362210594714,-0.449964792,0.4497156372061937
face_S999_003_00000055.png,train,"{'Woman': 99.99926090240479, 'Man': 0.0007408241799566895}",Woman,fear,fear_Woman,6.868278235197067,0.2468469785526394,39.732182025909424,1.0045109316706655,25.53174495697021,1.2954659759998322,25.32097697257996,4,0,41,47,1927.0,0.87,169.0529320186819,1547.2670684445145,-0.51872028,0.5080515623787749
face_S084_002_00000023.png,train,"{'Woman': 97.75089383125305, 'Man': 2.249109894037247}",Woman,happy,happy_Woman,8.243814111,0.001583227,12.764625251293182,44.076740741729736,5.558808147907257,3.5169512033462524,25.837478041648865,6,1,39,46,1794.0,0.85,198.41638795986623,3979.153715655679,0.1751426894008225,0.4936294824345931
face_S055_006_00000007.png,train,"{'Woman': 99.99771118164062, 'Man': 0.002283357025589794}",Woman,fear,fear_Woman,0.1526860236598281,1.0871793296007756e-05,53.23574581572363,0.7673349214893486,1.338896594363045,0.006146704,44.499185025594834,3,0,40,47,1880.0,0.85,174.05106382978724,2277.516926210956,-0.378266972,0.4890192454098112
face_S055_006_00000006.png,train,"{'Woman': 99.95877146720886, 'Man': 0.04122770042158663}",Woman,neutral,neutral_Woman,0.5622463300824165,2.390017073139461e-06,8.691272884607315,1.027577929198742,6.098099425435066,0.2589283511042595,83.36187601089478,3,0,40,47,1880.0,0.85,176.4058510638298,2292.7137890448166,-0.104303104,0.1095095559264622
face_S999_003_00000053.png,train,"{'Woman': 99.99936819076538, 'Man': 0.0006276851308939513}",Woman,fear,fear_Woman,5.670609697699547,0.3585186786949634,52.41864323616028,0.6566624157130718,23.900429904460907,1.1467961594462397,15.848344564437866,4,0,41,47,1927.0,0.87,169.11105345096004,1546.686685720549,-0.59013881,0.6048876615759143
face_S032_004_00000013.png,val,"{'Woman': 99.98084902763367, 'Man': 0.019156771304551512}",Woman,angry,angry_Woman,32.01263439730611,0.001192948,0.5385863915733332,27.025668443779256,6.691765439019528,6.174857909968967,27.55529448719588,5,2,37,45,1665.0,0.82,156.81381381381382,2491.589605461317,-0.040495048,0.4987573455280585
face_S084_002_00000021.png,val,"{'Woman': 9.79132428765297, 'Man': 90.20866751670837}",Man,happy,happy_Man,0.4004091024398803,2.855194054518506e-05,4.967375472187996,78.12865376472473,0.7888467982411385,3.0658870935440063,12.648795545101166,7,1,39,46,1794.0,0.85,204.85451505016724,3604.883568292176,0.5934073625608598,0.5466412617255677
face_S059_002_00000016.png,val,"{'Woman': 99.63983297348022, 'Man': 0.36016947124153376}",Woman,happy,happy_Woman,0.031188776,5.589374867285217e-11,0.003177783,97.15813432238885,0.003047749,0.000278073,2.8041661168138843,4,0,38,47,1786.0,0.81,182.11086226203807,2277.3006665630023,0.7770012947535171,0.5832386039676176
face_S138_001_00000010.png,val,"{'Woman': 99.99428987503052, 'Man': 0.005713673454010859}",Woman,sad,sad_Woman,9.635792672634125,0.07633249,35.16798317432404,0.066853431,50.09295344352722,0.7873410359025002,4.172743111848831,4,0,38,47,1786.0,0.81,159.87793952967525,2395.685167327315,-0.711143866,0.5517459061748843
face_S102_003_00000014.png,val,"{'Woman': 22.108593583106995, 'Man': 77.89140939712524}",Man,angry,angry_Man,31.670796871185303,0.2084582112729549,24.30693805217743,19.229799509048465,23.796725273132324,0.7665226701647043,0.02075864,5,0,37,47,1739.0,0.79,99.21449108683152,1186.627448438736,-0.426564212,0.6668387905533222
face_S046_003_00000016.png,val,"{'Woman': 94.88474726676941, 'Man': 5.115249380469322}",Woman,fear,fear_Woman,0.2667185765318779,0.003859823,43.844354886489526,29.593994665861764,6.581639458937709,0.1528719490695656,19.556554310732565,4,0,39,47,1833.0,0.83,190.9912711402073,3801.3324017549394,-0.124090352,0.5954370133070498
face_S132_003_00000023.png,val,"{'Woman': 1.2525059282779694, 'Man': 98.74749779701233}",Man,sad,sad_Man,2.1283363923430443,0.1991197932511568,35.62297821044922,16.130410134792328,45.51586210727692,0.050923647,0.3523716237396002,4,1,39,46,1794.0,0.85,122.05295429208472,1621.2881088826996,-0.500333833,0.5724174430272005
face_S074_001_00000019.png,val,"{'Woman': 99.99942779541016, 'Man': 0.0005722875357605517}",Woman,neutral,neutral_Woman,14.988751709461212,2.2301469471130982e-05,5.996898562,0.08587187,1.997072622179985,12.83503919839859,64.09634351730347,5,0,37,47,1739.0,0.79,175.00115008625647,3243.917674590402,-0.110849135,0.2959040147612393
face_S032_004_00000012.png,val,"{'Woman': 98.59180450439453, 'Man': 1.4081953093409538}",Woman,happy,happy_Woman,10.46532317996025,0.000204635,0.030904065,74.21136498451233,1.4837722294032574,0.045339472,13.76308649778366,5,1,39,46,1794.0,0.85,155.2313266443701,2457.8980163035712,0.5085273065065533,0.5341293334112857
face_S050_001_00000016.png,val,"{'Woman': 0.12030137004330754, 'Man': 99.87969398498535}",Man,neutral,neutral_Man,0.1863452023826539,0.009058451,3.310916573,9.158045053482056,4.622645676136017,0.1370267826132476,82.57596492767334,4,0,39,47,1833.0,0.83,120.75995635570104,1558.4224395508302,0.012296119,0.1013837487184351
face_S504_004_00000014.png,val,"{'Woman': 0.12595754815265536, 'Man': 99.87404942512512}",Man,surprise,surprise_Man,14.701595902442932,0.2434903522953391,20.333997905254364,0.023738873,2.265697717666626,60.69263219833374,1.7388509586453438,3,1,40,46,1840.0,0.87,92.17826086956522,1634.7564316517012,-0.02187524,0.8550093828947837
face_S501_004_00000054.png,test,"{'Woman': 92.96650171279907, 'Man': 7.03350126743317}",Woman,neutral,neutral_Woman,1.822635531425476,1.7693432496912465e-06,1.0745394974946976,0.018878332,0.8046693168580532,1.440095342695713,94.83917951583862,3,0,43,47,2021.0,0.91,110.4205838693716,1702.8346214328965,-0.020806182,0.039740085
face_S091_001_00000013.png,test,"{'Woman': 99.9920129776001, 'Man': 0.007991102029336616}",Woman,fear,fear_Woman,0.3265412833566924,1.7857737336135553e-05,77.77145173889974,0.03588852,0.000367594,21.864916757951168,0.000807192,4,0,40,47,1880.0,0.85,196.1468085106383,2920.425633488004,-0.458942265,0.8995562513907415
face_S011_003_00000012.png,test,"{'Woman': 96.83195471763611, 'Man': 3.16805124282837}",Woman,sad,sad_Woman,0.1969967966754083,2.1464869543160938e-07,0.1146193689934171,0.010073368,85.31955059533708,0.000102126,14.358654396694376,4,2,39,45,1755.0,0.87,92.5988604,1547.1439400654217,-0.684656745,0.2586275689964274
face_S125_006_00000022.png,test,"{'Woman': 99.99805688858032, 'Man': 0.0019410405002417974}",Woman,happy,happy_Woman,3.2001661563003794e-08,3.742476282470399e-17,1.0797454546778081e-08,99.97308254081504,3.1234432459210453e-07,0.019819244,0.007097418,5,2,39,45,1755.0,0.87,144.4119658119658,2836.564165550604,0.799863938,0.6000168723811814
face_S087_001_00000010.png,train,"{'Woman': 99.97481346130371, 'Man': 0.02518653869629}",Woman,surprise,surprise_Woman,0.008006535,3.816752236684261e-07,22.864620642111223,0.010248711,0.000251571,77.11686168708066,1.0496730055067565e-05,5,0,37,47,1739.0,0.79,128.30247268545142,1548.387305931211,0.1484390313063517,0.8999596419098651
face_S032_001_00000021.png,train,"{'Woman': 99.99480247497559, 'Man': 0.005196400888962671}",Woman,surprise,surprise_Woman,13.717283453617508,6.04140920478377e-08,0.2381734368262811,0.2463385523588719,0.017764915,85.71558424,0.064855496,4,0,41,47,1927.0,0.87,146.25531914893617,2223.5263393036275,0.2470027270920805,0.8848534117213611
face_S069_002_00000012.png,train,"{'Woman': 90.17641067504883, 'Man': 9.823589324951172}",Woman,neutral,neutral_Woman,0.2914950950071215,9.217770546854354e-07,11.086196452379228,0.000163167,7.093414664268494,8.220367133617401,73.30836057662964,4,1,40,46,1840.0,0.87,144.72391304347826,3228.842815453686,-0.103508392,0.1973722645650878
face_S115_001_00000007.png,train,"{'Woman': 98.67811799049377, 'Man': 1.3218790292739868}",Woman,surprise,surprise_Woman,0.2510744147002697,2.110940755528645e-06,0.2221192931756377,0.002806419,0.001567814,92.20595359802246,7.3164790868759155,5,0,36,47,1692.0,0.77,130.34456264775417,2194.102157839144,0.3655213446051558,0.8338827810288327
face_S053_001_00000023.png,train,"{'Woman': 0.0064821433625184, 'Man': 99.99351501464844}",Man,surprise,surprise_Man,0.000405553,6.571710415228412e-14,0.059441238,7.061638385152946e-07,2.3884110834926364e-10,99.94015693664552,6.5163957563285635e-09,2,0,43,47,2021.0,0.91,136.58584858980703,2549.113490438471,0.3993416881218519,0.8999995922686632
face_S076_001_00000016.png,train,"{'Woman': 99.99994039535522, 'Man': 6.035372734913835e-05}",Woman,surprise,surprise_Woman,7.257658016235347e-10,9.071670531043477e-24,7.664428203213447e-07,6.302643823508092e-09,1.1090924421499682e-21,100.0,2.6423596528861627e-20,6,2,36,45,1620.0,0.8,144.5290123,2568.794924554184,0.3999999915863562,0.8999999999803663
face_S065_003_00000020.png,train,"{'Woman': 9.22068417072296, 'Man': 90.77931880950928}",Man,surprise,surprise_Man,5.038426273418217e-09,6.852613641042754e-18,0.010334525,1.403671179289745e-07,4.869170167840766e-13,99.98966455459596,1.8527006071505506e-15,6,0,39,47,1833.0,0.83,124.84615384615384,1864.7188707722191,0.3998863207302093,0.8999999995738572
face_S067_002_00000012.png,train,"{'Woman': 99.60863590240479, 'Man': 0.3913596272468567}",Woman,surprise,surprise_Woman,3.978710250152062e-07,3.8884229754338834e-24,0.001536525,3.054479691400047e-06,5.6541096973004745e-15,99.9984622,8.821449547995864e-18,4,1,40,46,1840.0,0.87,117.82065217391305,2138.9374524456525,0.3999831060617418,0.8999999904386901
face_S058_001_00000019.png,train,"{'Woman': 0.0004797861947736237, 'Man': 99.9995231628418}",Man,surprise,surprise_Man,0.1252295915037393,1.538411398271933e-07,0.009034877,0.001492441,2.673331493951991e-05,99.86421465873718,4.929890806693038e-06,4,1,37,46,1702.0,0.8,156.1304347826087,2258.1219761502675,0.3985287185982955,0.8998700877051685
face_S095_001_00000016.png,train,"{'Woman': 99.93688464164734, 'Man': 0.06311266915872693}",Woman,surprise,surprise_Woman,0.020944158,2.477233140840696e-08,0.2286074915900826,0.002572685,8.944532936538963e-06,99.74786639213562,4.09318481331411e-06,4,0,36,47,1692.0,0.77,120.70390070921984,1444.3928412247317,0.397265099,0.8999712471813853
face_S095_001_00000014.png,train,"{'Woman': 99.41200613975525, 'Man': 0.5879892036318779}",Woman,surprise,surprise_Woman,0.002209816,1.2166689097176107e-11,0.081563089,0.000280886,2.2265453480940778e-06,99.91594552993774,1.5013230658666998e-07,4,0,36,47,1692.0,0.77,121.23404255319149,1518.1224060940372,0.3990795942861142,0.8999969328145687
face_S117_001_00000012.png,train,"{'Woman': 99.5510458946228, 'Man': 0.44895014725625515}",Woman,surprise,surprise_Woman,0.000376828,3.441923317998234e-20,0.035487651,3.317175583106291e-05,1.2045106665553584e-12,99.96410608291626,1.0197695408581725e-13,6,0,36,47,1692.0,0.77,144.74408983451536,2418.475287334641,0.3996056234305792,0.8999995236564399
face_S135_001_00000039.png,train,"{'Woman': 0.13988075079396367, 'Man': 99.86012578010559}",Man,surprise,surprise_Man,0.038997453,1.1053534302787445e-07,1.224744765445278,0.000552252,0.000700534,98.73486153691182,0.000141815,4,0,37,47,1739.0,0.79,172.0166762507188,4034.3270418081815,0.38609207,0.8999538658116276
face_S138_004_00000011.png,train,"{'Woman': 99.85547661781311, 'Man': 0.14452594332396984}",Woman,surprise,surprise_Woman,0.003868444,3.527631242672413e-08,4.286492243409157,0.000236254,3.034183182482053e-08,95.70940732955933,1.280073047560393e-07,4,0,38,47,1786.0,0.81,153.39305711086226,2413.4922195651384,0.3528069783332297,0.8999954213182502
face_S035_001_00000015.png,train,"{'Woman': 98.89451861381531, 'Man': 1.1054839938879013}",Woman,surprise,surprise_Woman,0.002962303,2.2662000416991105e-05,0.054509145,4.400645012263937e-05,2.5212030344422383e-06,99.94245768279342,2.486826767266202e-09,4,0,37,47,1739.0,0.79,193.07763082231168,4263.498125,0.3993677332015494,0.8999967998803419
face_S116_001_00000013.png,train,"{'Woman': 0.08183912723325193, 'Man': 99.91815686225891}",Man,surprise,surprise_Man,0.007122855,1.9220254999108982e-11,1.6252683475613594,0.000832587,9.033323422613648e-07,98.36677909,1.8016337310911013e-07,6,0,37,47,1739.0,0.79,146.36342725704426,1986.232247320792,0.3820470162649991,0.8999903723426205
face_S132_008_00000010.png,train,"{'Woman': 1.4507636427879333, 'Man': 98.54924082756042}",Man,surprise,surprise_Man,0.000690272,2.7259834336655284e-12,0.2176846843212843,0.000149693,9.655725871637875e-10,99.78147745132446,4.301392575456475e-09,6,1,37,46,1702.0,0.8,120.63631022326676,1253.4212987830726,0.3975984742773729,0.8999988606041639
face_S050_002_00000017.png,train,"{'Woman': 0.06090865936130285, 'Man': 99.93908405303955}",Man,surprise,surprise_Man,0.000210018,2.4710590426071585e-12,0.031315244,0.000665951,3.02490543724332e-07,99.96781349182127,7.808531599096113e-08,6,3,36,44,1584.0,0.82,124.37815656565655,1604.5092971221047,0.3996558819927399,0.8999977896111523
face_S050_002_00000016.png,train,"{'Woman': 0.21167476661503315, 'Man': 99.78832602500916}",Man,surprise,surprise_Man,5.679063885821733e-07,5.448650407893514e-19,0.000997061,1.629335457664638e-05,5.6652263175777096e-11,99.99898672103882,4.083185341490631e-12,5,0,37,47,1739.0,0.79,121.64232317423809,1818.9379088998096,0.3999890912544529,0.8999999505516535
face_S125_007_00000009.png,train,"{'Woman': 99.76690411567688, 'Man': 0.23309227544814348}",Woman,fear,fear_Woman,0.1720517757348716,0.000439608,85.46150326728821,0.080860243,0.000263165,14.284870028495789,1.5520575402661052e-05,4,0,39,47,1833.0,0.83,148.06983087834152,2391.6775703006856,-0.541653247,0.89958189
face_S069_002_00000014.png,train,"{'Woman': 7.11015820503235, 'Man': 92.88984179496765}",Man,fear,fear_Man,7.464849948883057,8.998349443345433e-06,43.97841393947601,2.168602186713997e-06,9.247060865163805,1.5938056632876396,37.71586716175079,5,2,40,45,1800.0,0.89,143.22333333333333,3647.589609876543,-0.427704111,0.4976099730962445
face_S102_002_00000018.png,train,"{'Woman': 8.537132143974304, 'Man': 91.46286487579346}",Man,surprise,surprise_Man,0.003007374,8.72064698231867e-08,0.9630207903683186,0.00734438,2.218290617861385e-06,99.02662634849548,1.1655605647309386e-08,7,0,36,47,1692.0,0.77,92.49763593380617,1141.688248900402,0.3894030402988159,0.899974946
face_S076_001_00000015.png,train,"{'Woman': 99.99997615814209, 'Man': 2.7191842377760622e-05}",Woman,surprise,surprise_Woman,8.858709321657443e-07,2.7586561781064864e-20,3.539422834819561e-05,4.892059735084331e-06,6.121730422722825e-18,99.99996423721312,3.164581834077742e-17,6,1,36,46,1656.0,0.78,145.22946859903382,2395.372776712992,0.3999996204871673,0.8999999844379507
face_S096_001_00000005.png,train,"{'Woman': 0.5550675094127655, 'Man': 99.44493770599365}",Man,surprise,surprise_Man,0.4914613906294107,8.650757887807003e-08,12.249885499477386,0.1217348268255591,0.8122321218252182,49.82937574386597,36.49531006813049,5,0,38,47,1786.0,0.81,166.76147816349385,1875.6024814753043,0.1046040961405086,0.56581215
face_S077_001_00000028.png,train,"{'Woman': 99.99918937683105, 'Man': 0.0008083029570116196}",Woman,surprise,surprise_Woman,2.692700357272425e-05,8.232609499246756e-16,0.3279218608271314,0.002447233,0.2106886841060142,78.21829655388552,21.240621357038183,4,0,38,47,1786.0,0.81,157.18197088465843,2847.414495472438,0.3089116050093129,0.7075629120903119
face_S011_001_00000016.png,train,"{'Woman': 5.190799385309219, 'Man': 94.8091983795166}",Man,surprise,surprise_Man,2.11254191917476e-07,6.438525188668344e-20,0.000170725,4.151993748813254e-08,2.7449389983225103e-08,99.99983310699464,7.708829408148432e-09,3,0,39,47,1833.0,0.83,88.37424986361157,1208.8422587770012,0.3999981195059841,0.8999999994301102
face_S044_001_00000023.png,train,"{'Woman': 0.0009746548130351584, 'Man': 99.99902248382568}",Man,surprise,surprise_Man,0.004631246,5.670782848241447e-07,2.3313853571741407e-05,1.1734858229595528e-08,7.604612109368835e-12,99.99534487696558,4.4966329578016814e-14,5,0,34,47,1598.0,0.72,197.19962453066333,4768.021761009147,0.3999487942149285,0.8999953664501865
face_S034_001_00000029.png,train,"{'Woman': 5.855916142463684, 'Man': 94.14408087730408}",Man,fear,fear_Man,0.9566348616263188,0.008807985,71.88957166013549,0.001018276,0.031715351,26.90318089,0.2090769478873579,6,2,34,45,1530.0,0.76,199.6843137254902,3878.974524755436,-0.402609123,0.896933094
face_S114_001_00000016.png,train,"{'Woman': 99.62844848632812, 'Man': 0.37154548335820436}",Woman,surprise,surprise_Woman,0.000173078,1.5304633103375986e-11,0.1293600536882877,6.983008233873989e-05,1.4873523923597531e-05,99.87038373947144,5.034396233227768e-08,4,0,36,47,1692.0,0.77,182.52009456264776,2006.4459377043404,0.3985752362127052,0.8999995277376066
face_S125_007_00000007.png,train,"{'Woman': 99.50231313705444, 'Man': 0.49769021570682526}",Woman,happy,happy_Woman,0.000262845,1.1084891447889316e-10,0.015991502,95.79117944,9.569711206203294e-05,4.169617841289301,0.02284721,5,0,38,47,1786.0,0.81,151.4249720044793,2364.148168723016,0.7828934036614652,0.6124199840471498
face_S077_001_00000027.png,train,"{'Woman': 99.98984336853027, 'Man': 0.010153374751098454}",Woman,surprise,surprise_Woman,0.000477908,8.943596426327135e-13,7.499654591083527,0.000220238,0.800856203,91.67705178260805,0.02173563,3,0,39,47,1833.0,0.83,156.23840698308783,2537.9206444022407,0.3078022031456645,0.8949981033094434
face_S010_002_00000012.png,train,"{'Woman': 96.66216135025024, 'Man': 3.337831199169159}",Woman,fear,fear_Woman,9.119640290737152,1.183527017709074e-10,88.15298676490784,3.180948624503799e-05,0.095937186,2.629914134740829,0.001493227,6,0,38,47,1786.0,0.81,71.63997760358343,1159.375823720388,-0.671155953,0.8902912024533137
face_S086_001_00000017.png,train,"{'Woman': 95.49863934516907, 'Man': 4.501364752650261}",Woman,surprise,surprise_Woman,0.3665908239781856,0.3908715676516294,20.902571082115173,0.004504077,0.00403861,78.33136916160583,5.1856039817721467e-05,5,0,36,47,1692.0,0.77,196.05673758865248,3761.451783,0.1620998422015589,0.8980317122521896
face_S102_002_00000016.png,train,"{'Woman': 99.58147406578064, 'Man': 0.4185311496257782}",Woman,surprise,surprise_Woman,0.1335721230134368,2.245041486048649e-07,1.101315115,0.073362282,1.4380644586253766e-05,98.69173765182497,3.627550260176804e-07,7,0,35,47,1645.0,0.74,94.60364741641338,1200.215434,0.3867095135323958,0.8996462505932358
face_S014_001_00000027.png,train,"{'Woman': 99.83835220336914, 'Man': 0.16164929838851094}",Woman,surprise,surprise_Woman,0.61195977,4.6230817785097855e-09,2.867678180336952,0.050062273,0.005380451,96.46430015563963,0.000623459,4,0,38,47,1786.0,0.81,96.58006718924972,1695.9220539495311,0.3618571739793222,0.8991999595921571
face_S090_002_00000011.png,train,"{'Woman': 94.71925497055054, 'Man': 5.280748754739761}",Woman,surprise,surprise_Woman,0.00990249,1.621350623204343e-11,5.069559812545776,3.624717805905675e-05,5.156378435344777e-07,94.92050409317017,1.0791835203249889e-07,4,0,40,47,1880.0,0.85,124.8372340425532,3002.578655217293,0.3441260548710607,0.8999899847040898
face_S071_001_00000011.png,train,"{'Woman': 99.97623562812805, 'Man': 0.023760514159221202}",Woman,surprise,surprise_Woman,0.173898076,4.199088188272526e-07,0.1021139440126717,0.003265918,3.385183333648456e-06,99.71776008605956,0.00295921,5,0,36,47,1692.0,0.77,159.44326241134752,2044.9681196871388,0.3969650498201903,0.8997896492869917
face_S065_003_00000022.png,train,"{'Woman': 99.58925724029541, 'Man': 0.41073977947235}",Woman,surprise,surprise_Woman,4.930078760525341e-10,7.926215583075629e-18,0.1262533677179077,1.241131405132523e-06,2.2087057769542238e-14,99.87373949602372,1.3470667756821826e-16,5,1,37,46,1702.0,0.8,129.1639247943596,2040.0276487466872,0.3986112178323417,0.8999999962761124
face_S055_001_00000010.png,train,"{'Woman': 99.30907487869263, 'Man': 0.6909181829541922}",Woman,surprise,surprise_Woman,7.319401771296741e-09,4.219421672760216e-16,0.6393453487363665,5.8420376021684e-06,5.413289971550757e-12,99.36065074,6.294960181448999e-12,3,1,37,46,1702.0,0.8,167.73501762632196,2161.9893403212645,0.3929672245877288,0.8999999824664792
face_S114_001_00000017.png,train,"{'Woman': 94.57576870918274, 'Man': 5.42423315346241}",Woman,surprise,surprise_Woman,1.0597039912241257e-07,2.1072311953863848e-15,0.002740413,5.318182338953648e-07,2.9271040886263977e-10,99.99725818634032,1.7538620795409e-13,5,1,37,46,1702.0,0.8,184.7514688601645,2157.270680377409,0.3999698564124385,0.8999999982968171
face_S129_002_00000010.png,train,"{'Woman': 99.99504089355469, 'Man': 0.004957005148753524}",Woman,sad,sad_Woman,4.771002754569054,0.1689085969701409,6.948604434728622,13.67303431034088,42.74898171424866,0.026096025,31.66336715221405,5,0,38,47,1786.0,0.81,144.67357222844345,1178.926437928946,-0.315553913,0.3120700358059432
face_S113_001_00000012.png,train,"{'Woman': 0.005420137313194573, 'Man': 99.99457597732544}",Man,surprise,surprise_Man,0.005228013,6.44981550806944e-10,0.036514245,0.001714151,2.617126237947076e-08,99.95653033256532,1.3252868313884392e-05,5,0,36,47,1692.0,0.77,155.06560283687944,2795.164162880249,0.3995476384386836,0.8999895100987186
face_S053_001_00000022.png,train,"{'Woman': 0.007457549509126693, 'Man': 99.99253749847412}",Man,surprise,surprise_Man,0.000993886,2.2999226763527336e-11,0.1152632059529423,1.23184289435585e-06,3.45349053174071e-10,99.88374114,1.1664082026630052e-09,2,0,42,47,1974.0,0.89,136.52786220871326,2584.176228405954,0.3987211768971554,0.8999990024055438
face_S075_002_00000013.png,train,"{'Woman': 0.006186792597873136, 'Man': 99.99381303787231}",Man,fear,fear_Man,21.84287737863525,0.04618816,41.13247043683949,0.023938122,7.815754879460029,7.660627821721305,21.478149084934536,4,1,38,46,1748.0,0.83,161.95366132723112,3033.127867284743,-0.472796559,0.6377027
face_S051_002_00000019.png,train,"{'Woman': 94.43958282470703, 'Man': 5.56042015552521}",Woman,neutral,neutral_Woman,0.000688595,1.3318251376063434e-10,0.05606922,0.061218706,0.2710013346225818,2.803338858684233,96.80768232391372,3,0,40,47,1880.0,0.85,42.44574468085106,947.5437483023994,0.00913779,0.026920498
